"﻿Catalog_Number"	"Kind_of_Object"	"Scientific_Name"	"Family"	"Phylum"	"Class"	"Order"	"Identified_By"	"Date_Identified"	"Current_Identification"	"Other_Identifications"	"Type_Status"	"Type_Citations"	"Kind_of_Voucher"	"Classification"	"Common_Name"	"Collection_Name"	"Specimen_Count"	"Sex_and_Stage"	"Preparation"	"Station_Number"	"Collector(s)"	"Date_Collected"	"Collection_Method"	"Ocean"	"Sea/Gulf"	"Bay/Sound"	"Country"	"Province/State"	"District/County"	"City/Town"	"Precise_Locality"	"Centroid_Latitude"	"Centroid_Longitude"	"Elevation_(m)"	"Expedition_Name"	"Vessel"	"Cruise"	"River_Basin"	"Microhabitat_Description"	"Depth_(m)"	"Depth_Notes"	"Geologic_Age"	"Notes"	"Field_Number(s)"	"GenBank_Numbers"	"Other_Numbers_(Type:Value)"	"Accession_Number"	"Genetic_Sample_Type"	"Biorepository_Number"	"Specimen_Voucher_Number"	"Bold_ID"	"Preservation_Method"	"Embargo?"	"Depleted?"	"Record_Last_Modified"	"EZID"
"USNM 49902"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"5546"	"United States Fish Commission"	NA	"Trawl - Albatross Blake Beam, 9 ft"	"North Pacific Ocean"	NA	NA	"Philippines"	"Sulu"	NA	NA	"Jolo Island, Dalrymple Harbor, North of"	6.1133	121.342	NA	"Philippines Expedition"	"Albatross R/V"	NA	NA	NA	252	NA	NA	NA	"USFC/A5546"	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	"8/4/19 20:54"	"http://n2t.net/ark:/65665/346db82bc-437e-4366-9f37-7e869afada15"
"USNM 49903"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Chace, Fenner A., Jr., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"5117"	"United States Fish Commission"	NA	"Trawl - Tanner Beam, 12 ft, with mud bag"	"North Pacific Ocean"	NA	"Balayan Bay"	"Philippines"	"Batangas"	NA	NA	"Luzon Island, Balayan Bay, Sombrero Island, SW of"	13.8728	120.773	NA	"Philippines Expedition"	"Albatross R/V"	NA	NA	NA	216	NA	NA	NA	"USFC/A5117"	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	"7/18/19 18:16"	"http://n2t.net/ark:/65665/3b5e60700-3797-4b37-898e-a20a61787a01"
"USNM 49935"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"5640"	"United States Fish Commission"	NA	"Trawl - Agassiz beam, 12 ft"	"Indian Ocean"	"Banda Sea"	NA	"Indonesia"	"Sulawesi"	NA	NA	"Celebes Island, Butung Strait, Labuan Blanda"	-4.45	122.928	NA	"Philippines Expedition"	"Albatross R/V"	NA	NA	NA	44	NA	NA	NA	"USFC/A5640"	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	"9/4/19 18:56"	"http://n2t.net/ark:/65665/341b9b383-b03f-4c27-bdf8-448e2a65c8ed"
"USNM 50020"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"5113"	"United States Fish Commission"	NA	"Trawl - Tanner Beam, 12 ft, with mud bag"	"North Pacific Ocean"	"China Sea"	"Balayan Bay"	"Philippines"	"Batangas"	NA	NA	"Luzon Island, Balayan Bay, Sombrero Island, NE of"	13.8583	120.842	NA	"Philippines Expedition"	"Albatross R/V"	NA	NA	NA	291	NA	NA	NA	"USFC/A5113"	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	"7/18/19 18:09"	"http://n2t.net/ark:/65665/33fbbeaa6-7f40-46f5-b352-0b344a4451ff"
"USNM 51503"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"4 ca."	NA	"Alcohol (Ethanol)"	"73"	NA	NA	NA	"South Pacific Ocean"	NA	NA	"Chile"	NA	NA	NA	"West Of San Felix Island"	-25.73	-85.42	NA	"Downwind Expedition"	NA	NA	NA	NA	228	NA	NA	NA	NA	NA	NA	223669	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3fe94af90-b3a5-4143-8c73-1f3129e138b6"
"USNM 51855"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"1960"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"3764"	"United States Fish Commission"	NA	"Trawl - Tanner Beam, 8 ft"	"North Pacific Ocean"	NA	NA	"Japan"	"Chiba"	NA	NA	"Honshu Island, Sagami Bay, Suno Saki"	34.95	139.88	NA	NA	"Albatross R/V"	NA	NA	NA	91	NA	NA	NA	"USFC/A3764"	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3e479dd51-697a-446b-a106-aa9830070974"
"USNM 54567"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"3"	NA	"Alcohol (Ethanol); DRY"	"HAUL 11"	"Grigg, R."	NA	NA	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Brooks Bank"	23.98	-166.67	NA	"Sango Expedition"	"Townsend Cromwell R/V"	"XIII"	NA	NA	564	NA	NA	NA	NA	NA	NA	323385	NA	NA	NA	NA	NA	NA	NA	"7/23/20 18:16"	"http://n2t.net/ark:/65665/3bc38e4cb-3682-4627-88b8-6202543fa05d"
"USNM 54568"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"HAUL 4"	"Grigg, R."	NA	NA	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Kaula Island"	21.675	-160.63	NA	"Sango Expedition"	"Townsend Cromwell R/V"	"XIII"	NA	NA	560	NA	NA	NA	NA	NA	NA	323385	NA	NA	NA	NA	NA	NA	NA	"7/26/20 20:55"	"http://n2t.net/ark:/65665/3fbfe41ac-ffed-45da-84f5-4f3ff6ebcda6"
"USNM 54860"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"3 ca."	NA	"Alcohol (Ethanol)"	"21"	NA	NA	NA	"North Pacific Ocean"	"Gulf of Panama"	NA	"Panama"	NA	NA	NA	"Perlas Archipelago, San Jose Island, South Of"	7.1833	-79.2667	NA	"USNOO"	"Gilliss R/V"	"72-01"	NA	NA	1463	NA	NA	NA	NA	NA	NA	322031	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/36052c9d7-674d-4cbb-9087-3c732e20bc4c"
"USNM 55083"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"776"	NA	NA	NA	"North Atlantic Ocean"	"Caribbean Sea"	NA	"Colombia"	NA	NA	NA	"Guajira Peninsula, Aramatka Point, North of"	12.2217	-72.8333	NA	NA	"Pillsbury R/V"	"6806"	NA	NA	576	NA	NA	NA	"P776"	NA	NA	322031	NA	NA	NA	NA	NA	NA	NA	"11/18/21 22:09"	"http://n2t.net/ark:/65665/332c25dcb-7c5e-42b5-889a-7461089eca91"
"USNM 55084"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"1386"	NA	NA	NA	"North Atlantic Ocean"	"Caribbean Sea"	NA	"Dominican Republic"	NA	NA	NA	"La Romana, South Of"	18.3567	-69.1	NA	NA	"Pillsbury R/V"	"7101"	NA	NA	148	NA	NA	NA	NA	NA	NA	322031	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3aa93d22f-d7b5-4543-b4f0-e1a745fa611c"
"USNM 55085"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"2"	NA	"Alcohol (Ethanol)"	"7"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"New Providence Island, Nassau, NW Of"	25.13	-77.47	NA	NA	"Columbus Iselin R/V"	"7203"	NA	NA	329	NA	NA	NA	NA	NA	NA	322031	NA	NA	NA	NA	NA	NA	NA	"3/1/21 21:40"	"http://n2t.net/ark:/65665/33249d6e0-d54a-4c5c-b657-a00b1d88c311"
"USNM 55086"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"21"	NA	NA	NA	"North Pacific Ocean"	"Gulf of Panama"	NA	"Panama"	NA	NA	NA	"Perlas Archipelago, San Jose Island, South Of"	7.1833	-79.2667	NA	"USNOO"	"Gilliss R/V"	"72-01"	NA	NA	1463	NA	NA	NA	NA	NA	NA	322031	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3c196da50-fb66-4d4e-a155-58e6d3e36643"
"USNM 55115"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"100"	NA	"Alcohol (Ethanol)"	"736"	NA	NA	NA	"North Atlantic Ocean"	"Caribbean Sea"	NA	"Venezuela"	NA	NA	NA	"La Tortuga Island, West Of"	10.95	-65.8667	NA	NA	"Pillsbury R/V"	"6806"	NA	NA	155	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/32e64a4e6-37f4-42ed-a798-40cb3695826a"
"USNM 55116"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"1303"	NA	NA	NA	"North Atlantic Ocean"	"Caribbean Sea"	NA	"Dominican Republic"	NA	NA	NA	"San Pedro"	18.35	-69.2383	NA	NA	"Pillsbury R/V"	"7006"	NA	NA	176	NA	NA	NA	NA	NA	NA	322031	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3c1570364-c105-460d-b7f5-b7a7fedaf8a0"
"USNM 55117"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"1387"	NA	NA	NA	"North Atlantic Ocean"	"Caribbean Sea"	NA	"Dominican Republic"	NA	NA	NA	"La Romana, South Of"	18.3567	-69.145	NA	NA	"Pillsbury R/V"	"7101"	NA	NA	165	NA	NA	NA	NA	NA	NA	322031	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3bc2b208e-bffc-45cb-b55f-8e3c7a9b0d63"
"USNM 55511"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"2153"	"United States Fish Commission"	NA	"Tangle - Bar"	"North Atlantic Ocean"	NA	NA	"Cuba"	NA	NA	NA	"Straits Of Florida, off Havana"	23.1719	-82.3861	NA	NA	"Albatross R/V"	NA	NA	NA	518	NA	NA	NA	"USFC/A2153"	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	"11/8/18 17:10"	"http://n2t.net/ark:/65665/352f755cc-a3f5-4179-a860-64ea349dff9b"
"USNM 55512"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Iwamoto, T."	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	"4226"	NA	NA	"Dredge - Tumbler, 6 ft"	"North Atlantic Ocean"	NA	NA	"Brazil"	"Maranhao"	NA	NA	"approx. 180 miles north of Sao Luis"	0.3	-44.28	NA	NA	"Oregon R/V"	"84"	NA	NA	274	NA	NA	NA	NA	NA	NA	215284	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3f1bf1fa2-28d4-4e91-b34c-4c6fcbb1abd3"
"USNM 55513"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"4939"	NA	NA	NA	"North Atlantic Ocean"	"Caribbean Sea"	NA	"Mexico"	"Quintana Roo"	NA	NA	"Cozumel Island, East Of"	20.4167	-86.2167	NA	NA	"Oregon R/V"	NA	NA	NA	274	NA	NA	NA	NA	NA	NA	257263	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/32ae83f20-ff70-4765-9db9-062404f29a35"
"USNM 55514"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	"169"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Grand Bahama Island, Memory Rock, NW Of"	27.0167	-79.3583	NA	NA	"Gerda R/V"	"6333"	NA	NA	567	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3c624a70d-7e21-4166-92fc-f37399bda712"
"USNM 55515"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"181"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Straits of Florida, off NW edge of Little Bahama Bank"	27.95	-78.9333	NA	NA	"Gerda R/V"	"6333"	NA	NA	779	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/36f261de7-85db-48e6-892a-e98cb8e4877d"
"USNM 55516"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol); DRY"	"235"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Straits Of Florida, Great Bahama Bank, West Of North Bimini Island"	25.7333	-79.3667	NA	NA	"Gerda R/V"	"6403"	NA	NA	531	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3c2e703f2-ed59-4bf1-8741-77f32457bd61"
"USNM 55518"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"261"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Little Bahama Bank, Off NW Corner"	27.3333	-79.3667	NA	NA	"Gerda R/V"	"6404"	NA	NA	512	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/348765781-e51b-44af-9fd7-ba4a3c542fb6"
"USNM 55519"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"391"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Little Bahama Bank, NW Corner Of"	27.3333	-79.2	NA	NA	"Gerda R/V"	"6433"	NA	NA	92	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3e5f1ccfa-35f9-448b-83dc-70a277db8fcc"
"USNM 55520"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"2"	NA	"Alcohol (Ethanol)"	"526"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Grand Bahama Island, Pinders Point, West Of"	26.4667	-78.6667	NA	NA	"Gerda R/V"	"6511"	NA	NA	329	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3e3bcd6f7-fb76-4010-a14c-51580e8f371a"
"USNM 55521"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"666"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Little Bahama Bank, Off NW Corner"	27.8	-79.25	NA	NA	"Gerda R/V"	"6528"	NA	NA	522	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3c44bc1e5-8a40-4c35-8d83-de1081349d18"
"USNM 55522"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"696"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Grand Bahama Island, Pinders Point, SE Of"	26.4667	-78.6167	NA	NA	"Gerda R/V"	"6528"	NA	NA	575	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/37d01fa05-7837-4c7e-8960-5f09218ada02"
"USNM 55523"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol); DRY"	"707"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Grand Bahama Island, Pinders Point, SE Of"	26.45	-78.6667	NA	NA	"Gerda R/V"	"6528"	NA	NA	586	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3553ebbb8-5bd7-404a-b7ed-2211824c146d"
