Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),GenBank Numbers,Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 1076010,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,43,43,Alcohol (Ethanol),269C,,3-Dec-63,,Indian Ocean,"Arabian Sea, Gulf of Oman",,Oman,,,,Muscat,23.58,58.82,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,4B,,,121 to 124,,,,,,,264511,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3c073ef0f-d928-44ca-98dc-5f09389dd148
USNM 1077577,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,2,,Alcohol (Ethanol),445,,16-Dec-64,Trawl,Indian Ocean,,,Somalia,,,,SW Of Ras Binnah,9.68,51.05,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,9,,,60 to 70,,,,,,,260812,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3256f4f5a-28b3-4a25-b4ff-a90ec5f6a839
USNM 1077818,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,10,,Alcohol (Ethanol),22,,24-Mar-63,,Indian Ocean,Andaman Sea,,Burma,,,,"Mergui Archipelago, Lord Loughborough Island",10.62,97.57,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,1,,,to 96,,,,,,,260812,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/389410a50-f8b7-45a0-a3b9-0874148d5620
USNM 1079354,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",19-Nov-81,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),202C,,14-Nov-63,Trawl,Indian Ocean,Arabian Sea,,India,,,,W Of Bombay,18.45,71.22,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,4B,,,84,,,,,,,260812,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/31a967cc3-0039-4cc3-be7b-1f2fa2019724
USNM 1080372,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),18,,21-Mar-63,,Indian Ocean,Andaman Sea,,Thailand,,,,"Phuket Island, West Of",7.57,98,,IIOE,Te Vega R/V,1,,,77,,,,,,,260812,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/354b6b4df-7f83-4557-8ee8-394371088ac0
USNM 1091370,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),1955,"Humes, A. G.",30-May-75,,South Pacific Ocean,Ceram Sea,,Indonesia,Moluccas,,,"Obi Islands, Gomumu Island, South Of Obi",-1.8333,127.515,,,Alpha Helix R/V,,,,10,,,,Humes 1955,,,412580,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/32f6e5a8f-fc1e-4cf9-904f-1210e6318ff6
USNM 1091381,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,1759,"Humes, A. G.",26-Apr-75,,South Pacific Ocean,Banda Sea,,Indonesia,Moluccas,,,"Banda Islands, Banda Island, Goenoeng Api, South Shore",-4.5347,129.875,,,Alpha Helix R/V,,,,25,,,,Humes 1759,,,412580,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3f38ec3b7-d45c-458e-b142-08e23ee1e383
USNM 1092711,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,USAP project; Sub Antarctic collection,1,,Alcohol (Ethanol),1603,University of Southern California,1-Apr-66,Trawl - Blake,South Pacific Ocean,,,Chile,Magallanes y Antartica Chilena,,,"Strait Of Magellan, Clarence Island",-53.842,-71.642,,USAP,Eltanin R/V,23,,,256 to 269,,,,USARP/EL/23/1603/USC,,removed from : 98210,,,,,,,,,2/21/13 15:19,http://n2t.net/ark:/65665/3f5595d09-8f88-492b-81eb-b58011b5fd6b
USNM 1092746,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Coffer, Timothy E., Smithsonian Institution, National Museum of Natural History",9-Aug-06,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),400C,,3-Oct-64,,Indian Ocean,,,Mozambique,,,,"Beira, 50 Mile SE",-20.5,35.72,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,8,,,62,,,,,,,412580,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3d761eb3d-e43e-43d4-9438-02cbc021d8c5
USNM 1094054,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2006,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,,"Boutillier, J. A.",5-Sep-04,,North Pacific Ocean,,,Canada,British Columbia,,,on continental slope off British Columbia,52.0797,-131.53,,,,,,,1396 to 1523,,,,Tow 27,,,2036549,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/314236258-f543-4133-bf68-7556bf97bb82
USNM 1099457,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",Jan-07,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,Polar antarctic collection,1,,Alcohol (Ethanol),51,"Mah, C.",5-Jun-06,,Antarctic Ocean,,,Antarctica,,,,Biscoe Islands,-66.5347,-67.6352,,,Lawrence M. Gould R/V,LMG06-05,,,213,,,,,,,2042671,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3fa2f241b-4c8e-4483-8d49-da2136c7dda8
USNM 1104692,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"van Ofwegen, Leen P.",13-Oct-81,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,2,,Alcohol (Ethanol),371F,,18-Aug-64,,Indian Ocean,,,Mozambique,,,,"Quissico, 40 Mile E",-24.77,35.3,,IIOE - International Indian Ocean Expedition - International Indian Ocean Expedition,Anton Bruun R/V,7,,,110,,,,,,,412580,,,,,,,,12/15/15 22:02,http://n2t.net/ark:/65665/30aa462e6-7878-4edd-9501-1730f33230c1
USNM 1104694,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Coffer, Timothy E., Smithsonian Institution, National Museum of Natural History",24-Jul-07,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),371D,,18-Aug-64,Trawl - Agassiz,Indian Ocean,,,Mozambique,,,,"Mozambique Channel, South of Inhambane",-24.77,35.33,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,7,,,165,,,,,,,412580,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/320615ef2-c7a0-466d-86b4-eb3b04ad40eb
USNM 1114521,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,703,Dunbar,11-Nov-07,,North Pacific Ocean,,,United States,Hawaii,,,"Nihoa, west of",23.1372,-163.136,,,Pisces V DSR/V,,,,to 527,,,,,,,2046258,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3b0b31db4-e95a-4d52-b264-023f61da504b
USNM 1116816,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),698,,10-Nov-07,,North Pacific Ocean,,,United States,Hawaii,,,Brooks Banks,23.97,-166.73,,,Pisces V DSR/V,,,,420 to 591,,,,,,specimen number : P5-698; DNA Specimen Number : 07-0020,2046258,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3bd722fc5-c927-4a74-98cc-e90c77f68303
USNM 1116817,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),Pisces 5-701,,14-Nov-07,,North Pacific Ocean,,,United States,Hawaii,,,,24.3697,-166.054,,,Pisces V DSR/V,,,,1263 to 1339,,,,,,specimen number : P5-701-2; DNA Specimen Number : 07-0022,2046258,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3660576c6-8e49-4874-b9b9-d9ad93f07194
USNM 1116819,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),703-9A,,17-Nov-07,,North Pacific Ocean,,,United States,Hawaii,,,,23.1378,-163.136,,,Pisces V DSR/V,,,,527,,,,,,specimen number : P5-703-9A; DNA Specimen Number : 07-0028,2046258,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/32c4c766c-1b35-4c29-9e90-708f55d9f9c4
USNM 1121532,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Coffer, Timothy E., Smithsonian Institution, National Museum of Natural History",8-Dec-08,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,USAP project; Polar antarctic collection,1 ca.,,Alcohol (Ethanol),1283,Lamont-Doherty Geological Observatory,17-Aug-65,Net - Plankton,Antarctic Ocean,,,,,,,,-62.02,-139.97,,USAP,Eltanin R/V,19,,,1000,,,,USARP/EL/19/1283/LGO,,,372336,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3ce6e000c-aa4d-4e21-a142-6d28c57ccc2b
USNM 1148064,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2010,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),,,29-Jun-10,,North Pacific Ocean,,,United States,California,,,Channel Islands,,,,Deep Sea Corals and Benthic Habitat Surveys In and Around Channel Islands National Marine Sanctuary,McArthur II R/V,,,,357,,,,,,,2055284,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/32a014704-b89c-4a03-8046-98c7a050085e
USNM 1148070,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2010,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),,,27-Jun-10,,North Pacific Ocean,,,United States,California,,,"Channel Islands, South East of Santa Cruz Island",33.9192,-119.471,,Deep Sea Corals and Benthic Habitat Surveys In and Around Channel Islands National Marine Sanctuary,McArthur II R/V,,,,280 to 320,,,,,,,2055284,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3f06f6b60-a60e-48cb-b89a-5900020e1fc0
USNM 1148080,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2010,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,,,8-Oct-10,,North Pacific Ocean,,,United States,California,,,"Channel Islands, South East of Santa Cruz Island",33.5626,-119.022,,,McArthur II R/V,,,,,,,,,,,2055284,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/39ce8bc41-a1ee-4d09-989e-70437d0ce642
USNM 1187889,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",Jul-12,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,,"Brooks, A.; Sulak, K. J.",,,North Atlantic Ocean,Gulf of Mexico,,United States,Florida,,,Coral Trees Reef,29.5018,-86.1473,,,,,,,to 82,,,,18,,,2035426,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3c72875d5-c410-46ce-8fc6-bdebb3c8c1c6
USNM 1197400,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",31-Mar-59,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),NAD 9-X,"Day, J.",23-Apr-58,,Indian Ocean,,,South Africa,,,,North of Port St. Johns,-29.77,31.28,,University of Cape Town Ecological Survey,,,,,110 to 130,,,,,,,223961,,,,,,,,2/8/13 22:08,http://n2t.net/ark:/65665/3673ab2fe-c472-4450-b483-32b9ce4e83d9
USNM 1200182,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Coffer, Timothy E., Smithsonian Institution, National Museum of Natural History",15-Feb-13,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,3,,Alcohol (Ethanol),,"Gooding, R. U.",18-Dec-64,Trawl - Gulf Shrimp,Indian Ocean,,,Somalia,,,,Off NE Coast Of Somalia,11.87,51.23,,IIOE - International Indian Ocean Expedition,,9,,,50 to 70,,,,RU-468,,,412580,,,,,,,,5/9/13 19:34,http://n2t.net/ark:/65665/3c6eed825-4742-4c78-955a-20ace32e3aa4
USNM 1200213,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Coffer, Timothy E., Smithsonian Institution, National Museum of Natural History",19-Feb-13,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,5,,Alcohol (Ethanol),463,,17-Dec-64,Trawl,Indian Ocean,,,Somalia,,,,off northeast coast of Somalia and south of Socotra Island,11.4,51.58,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,9,,,75 to 175,,,,,,,395425,,,,,,,,12/9/15 18:32,http://n2t.net/ark:/65665/3d70651f0-1b84-4aa3-b192-1d151646ef85
USNM 1221633,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),RFB 1980,"Bolland, R. F.",3-Sep-88,Scuba - Hand,North Pacific Ocean,,,Japan,Okinawa,,,"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village",26.5,127.848,,,,,,,to 67,,,,BOLLAND/RFB 1980,,,381691,,,,,,,,9/27/13 15:34,http://n2t.net/ark:/65665/3650b833b-8b8f-43d4-aec8-43fac631cbce
USNM 1221640,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),,"Muzik, K.",,,South Pacific Ocean,,,Fiji,,,,Viti Levu Island,,,,,,,,,,,,,,,,323151,,,,,,,,5/10/16 17:40,http://n2t.net/ark:/65665/329372a37-3be0-4b93-ac66-02b0fc5f9105
USNM 1221644,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),M-77,"Hendler, G.",30-Jun-79,Hand,South Pacific Ocean,,,Indonesia,,,,"Schouten Islands, Biak Island",-0.8367,135.502,,SIPHILEXP - Smithsonian Philippines Expedition,Alpha Helix R/V,,,,to 15,,,,,,,412580,,,,,,,,9/27/13 17:46,http://n2t.net/ark:/65665/3563a3c76-4b9a-45c0-bc3a-6ea4683c2c34
USNM 1221647,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),O,"Birkeland, C. E.",12-May-77,,North Pacific Ocean,,,Guam,,,,"Achae Point, northwest coast of Guam",,,,,,,,,41,,,,,,,328174,,,,,,,,9/27/13 17:57,http://n2t.net/ark:/65665/30b167ca9-c364-421a-9506-4077c8708957
USNM 1225993,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,5356,United States Fish Commission,5-Jan-09,"Trawl - McCormick, 6 ft",North Pacific Ocean,,,Philippines,Palawan,,,"Palawan Island, North Balabac Strait, Bugsuk Island",8.1111,117.312,,Philippines Expedition,Albatross R/V,,,,106,,,,USFC/A5356,,,67302,,,,,,,,8/4/15 21:19,http://n2t.net/ark:/65665/305668071-032b-4c7f-b08b-961d02cbc5a1
USNM 1225994,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,WF 3,"Muzik, K.",Jun-72,,South Pacific Ocean,,,Fiji,,,,"Viti Levu, Ocean Reef North Of Nananu-I-Ra",-17.3,178.22,,,,,,,to 6,,,,,,,,,,,,,,,9/30/16 15:17,http://n2t.net/ark:/65665/357fda3c2-4a04-4972-b46d-6ae9fde0b6e6
USNM 1225995,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,WF 40,"Muzik, K.",Jun-72,,South Pacific Ocean,,,Fiji,,,,"Viti Levu, Ocean Reef North Of Nananu-I-Ra, undersea passage channel",-17.3,178.22,,,,,,,to 9,,,,,,,,,,,,,,,9/30/16 15:17,http://n2t.net/ark:/65665/3a1e4064e-1f88-4ceb-b30a-f03a7db9de4e
USNM 1230163,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,,"Sisselaar, J.",1955,,South Pacific Ocean,,,Indonesia,Irian Jaya,,,"Ned. New Guinea, Biak Island, Sorido Village, reef at",,,,,,,,,,,,,,,,,,,,,,,,11/21/13 20:04,http://n2t.net/ark:/65665/3a9fc63aa-5f6a-40cc-992d-8397bd468505
USNM 1232680,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Coffer, Timothy E., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,2,,Dry,RFB 0963,"Bolland, R. F.",12-Nov-81,Scuba - Hand,North Pacific Ocean,,,Japan,Okinawa,,,"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village",26.5,127.848,,,,,,,to 73,,,,BOLLAND/RFB 0963,,,,,,,,,,,3/20/14 15:38,http://n2t.net/ark:/65665/3b5dcd2c5-99f9-4203-89f5-280aeb1accb0
USNM 1232712,Specimen/Lot,Acanthogorgia sp.,Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Coffer, Timothy E., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,RFB 0978,"Bolland, R. F.",5-Dec-81,Scuba - Hand,North Pacific Ocean,,,Japan,Okinawa,,,"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village",26.5,127.848,,,,,,,to 73,,,,BOLLAND/RFB 0978,,,381691,,,,,,,,3/20/14 15:38,http://n2t.net/ark:/65665/3593edf25-849b-4654-8ccc-64920af9f6db
