"﻿Catalog_Number"	"Kind_of_Object"	"Scientific_Name"	"Family"	"Phylum"	"Class"	"Order"	"Identified_By"	"Date_Identified"	"Current_Identification"	"Other_Identifications"	"Type_Status"	"Type_Citations"	"Kind_of_Voucher"	"Classification"	"Common_Name"	"Collection_Name"	"Specimen_Count"	"Sex_and_Stage"	"Preparation"	"Station_Number"	"Collector(s)"	"Date_Collected"	"Collection_Method"	"Ocean"	"Sea/Gulf"	"Bay/Sound"	"Country"	"Province/State"	"District/County"	"City/Town"	"Precise_Locality"	"Centroid_Latitude"	"Centroid_Longitude"	"Elevation_(m)"	"Expedition_Name"	"Vessel"	"Cruise"	"River_Basin"	"Microhabitat_Description"	"Depth_(m)"	"Depth_Notes"	"Geologic_Age"	"Notes"	"Field_Number(s)"	"GenBank_Numbers"	"Other_Numbers_(Type:Value)"	"Accession_Number"	"Genetic_Sample_Type"	"Biorepository_Number"	"Specimen_Voucher_Number"	"Bold_ID"	"Preservation_Method"	"Embargo?"	"Depleted?"	"Record_Last_Modified"	"EZID"
"USNM 77564"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Nishijima, Shigashi"	27.12	142.173	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	"Original Number : OG0052KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/30dd74dee-438e-4686-ab49-b04f60c6f8b4"
"USNM 77565"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Nishijima, Shigashi"	27.12	142.173	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	"Original Number : OG0053KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3cd843804-a2df-4a12-9511-f397e6aee08b"
"USNM 77566"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Nishijima, Shigashi"	27.12	142.173	NA	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	NA	"Original Number : OG0054KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3c871fbde-5608-454e-91f2-1030357bc6a9"
"USNM 77571"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ani Shima, Botono Asane"	27.1	142.2	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	"Original Number : OG0059KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/32e21f968-ca82-4f36-b070-8c2fae945a71"
"USNM 77572"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ani Shima, Botono Asane"	27.1	142.2	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	"Original Number : OG0060KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/32cdd554a-8880-4c9b-80d6-27988bd6ed74"
"USNM 77573"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ani Shima, Botono Asane"	27.1	142.2	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	"Original Number : OG0061KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3e37280c1-5e05-4bfb-a642-65d9bfc413ec"
"USNM 77574"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ani Shima, Botono Asane"	27.1	142.2	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	"Original Number : OG0065KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3525c7927-a2f6-4dbb-aa29-53fb293017eb"
"USNM 77575"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ani Shima, Botono Asane"	27.1	142.2	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	"Original Number : OG0066KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/31d724dc3-fe1f-4db3-a6a3-c73492e5d450"
"USNM 77576"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ani Shima, Botono Asane"	27.1	142.2	NA	NA	NA	NA	NA	NA	23	NA	NA	NA	NA	NA	"Original Number : OG0067KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/368b19d35-9c51-4b06-ac51-35c2fe73b10d"
"USNM 77579"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ani Shima, Botono Asane"	27.1	142.2	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	"Original Number : OG0070KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/353694966-018b-4841-8ab8-ee449f90b366"
"USNM 77581"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tamanohama"	26.1033	142.208	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	"Original Number : OG0072KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3f79aa723-97df-4f0b-898d-614db4d026d5"
"USNM 77586"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tamanohama"	26.1033	142.208	NA	NA	NA	NA	NA	NA	34	NA	NA	NA	NA	NA	"Original Number : OG0079KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/361bad24c-c8fd-418e-b508-3c22130f64cc"
"USNM 77587"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tamanohama"	26.1033	142.208	NA	NA	NA	NA	NA	NA	34	NA	NA	NA	NA	NA	"Original Number : OG0080KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/342e25590-43c7-4537-8019-9d315b140d6e"
"USNM 77588"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tamanohama"	26.1033	142.208	NA	NA	NA	NA	NA	NA	32	NA	NA	NA	NA	NA	"Original Number : OG0081KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/387c9703c-1cbe-47c0-b89b-6fe2980f03d6"
"USNM 77590"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tamanohama"	26.1033	142.208	NA	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	"Original Number : OG0083KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3243eda01-9680-4ca9-89e1-f3e67c04761a"
"USNM 77593"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ototojima, Komori"	27.175	142.18	NA	NA	NA	NA	NA	NA	28	NA	NA	NA	NA	NA	"Original Number : OG0086KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/39bcbfedf-8567-4b53-b3d6-ca8c3d633229"
"USNM 77594"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ototojima, Komori"	27.175	142.18	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	"Original Number : OG0087KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3cb3dd4a5-2e05-481f-afb7-e2d3e63c546b"
"USNM 77595"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ototojima, Komori"	27.175	142.18	NA	NA	NA	NA	NA	NA	32	NA	NA	NA	NA	NA	"Original Number : OG0088KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/37999cb60-24c4-4753-8a72-92007c35a0e1"
"USNM 77599"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ototojima, Komori"	27.175	142.18	NA	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	"Original Number : OG0092KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/378f7ad7c-f990-4109-ae63-650b8ecdaed3"
"USNM 77600"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ototojima, Komori"	27.175	142.18	NA	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	"Original Number : OG0093KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/356523f39-1c81-49e8-87da-bdaa007ba435"
"USNM 77605"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ototojima, Hirone"	27.18	142.18	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	"Original Number : OG0099KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3a201163b-dad3-4ff3-be27-e57dffc74f41"
"USNM 77606"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ototojima, Hirone"	27.18	142.18	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	"Original Number : OG0100KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3d98d6b0d-91d8-46d8-9bdf-1a8e0b298c8b"
"USNM 77607"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tsurinohama"	27.1	142.208	NA	NA	NA	NA	NA	NA	26	NA	NA	NA	NA	NA	"Original Number : OG0101KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3d5375b9e-1b48-4c92-ad18-7dbbaf66e806"
"USNM 77608"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tsurinohama"	27.1	142.208	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	"Original Number : OG0103KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/31fbcb7da-7273-4c51-8e51-6451cb709b8b"
"USNM 77609"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tsurinohama"	27.1	142.208	NA	NA	NA	NA	NA	NA	33	NA	NA	NA	NA	NA	"Original Number : OG0104KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/367d5549a-1b54-42a9-b9b8-d006e47b3be4"
"USNM 77611"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tsurinohama"	27.1	142.208	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	"Original Number : OG0106KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/326f46182-93a4-46f2-9a5c-85f0d96b7ea9"
"USNM 77613"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Shikoku Island, Ikenoura"	33.3883	133.443	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	"Original Number : JP0011KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/33225ea83-1cd5-4146-bb68-d4780680bc09"
"USNM 77617"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Honshu Island, Izu"	34.8	139.2	NA	NA	NA	NA	NA	NA	46	NA	NA	NA	NA	NA	"Original Number : JP0026KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/39e016f16-7bb0-4338-93ae-3cc31b70b03a"
"USNM 77620"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Honshu Island, Izu"	34.8	139.2	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	"Original Number : JP0029KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/385650323-24e3-4986-acec-067fab822655"
"USNM 77645"	"Specimen/Lot"	"Acalycigorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acalycigorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	"Sulu Sea"	NA	"Philippines"	NA	NA	NA	"Tubbataha Reefs, S Part"	9.72	119.73	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	"Original Number : PH0036KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3d96c7b46-851d-424d-bb3f-360ecc6eef81"
